cod_prod_lj;cod_loja;cod_produto;ref_varejista;dia;dia_detalhado;semana;mes;decr_mes;trimestre;ano;periodo;periodo2;valor;quantidade;indicador3;indicador4;indicador5;indicador6;indicador7;indicador8;indicador9
;51038;82184038734;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;199.9;1;;;;;;;
;51038;88076175051;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;239.9;1;;;;;;;
;51038;5000196006232;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;83.78;2;;;;;;;
;51038;5000265101042;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;391.29;8;;;;;;;
;51038;5000267013602;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2205.04;23;;;;;;;
;51038;5000267014005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;861.9;11;;;;;;;
;51038;5000267024011;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;976.85;9;;;;;;;
;51038;5000267116310;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;269.9;1;;;;;;;
;51038;5000267179810;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;5463.4;43;;;;;;;
;51038;5000267190556;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;374.6;4;;;;;;;
;51038;5000281003160;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;296.75;3;;;;;;;
;51038;5000281004020;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;818.4;6;;;;;;;
;51038;5000289020701;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;932.8;12;;;;;;;
;51038;5000289929417;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;305.6;4;;;;;;;
;51038;5000291020706;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1314.93;14;;;;;;;
;51038;5000291023462;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;599.4;6;;;;;;;
;51038;5000291025930;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;699.3;7;;;;;;;
;51038;5000291026548;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;569.4;6;;;;;;;
;51038;5000299610015;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;529.93;6;;;;;;;
;51038;5010106111451;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;589.1;9;;;;;;;
;51038;5010106113530;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;259.8;2;;;;;;;
;51038;5011007023331;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;244.8;2;;;;;;;
;51038;5011013100132;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;533.4;6;;;;;;;
;51038;5099873003220;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;267.88;32;;;;;;;
;51038;7312040017010;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;242.26;3;;;;;;;
;51038;7501035010109;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;164.9;1;;;;;;;
;51038;7791200200552;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;249.5;5;;;;;;;
;51038;7891050000460;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;99.8;2;;;;;;;
;51038;7891050000903;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;386.8;12;;;;;;;
;51038;7891050001108;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;334.8;12;;;;;;;
;51038;7891050001238;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;129.8;2;;;;;;;
;51038;7891050003652;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;105.8;2;;;;;;;
;51038;7891050004307;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;126.6;4;;;;;;;
;51038;7891121154009;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;686.4;16;;;;;;;
;51038;7891121155006;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;79.9;1;;;;;;;
;51038;7891121208009;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;45.9;1;;;;;;;
;51038;7891121212006;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;45.9;1;;;;;;;
;51038;7891121213003;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;45.9;1;;;;;;;
;51038;7891121219005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;99.8;2;;;;;;;
;51038;7891125000067;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;164.7;3;;;;;;;
;51038;7891125000074;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;97.8;2;;;;;;;
;51038;7891125000081;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;39.9;1;;;;;;;
;51038;7891125000104;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;213.6;4;;;;;;;
;51038;7891125064038;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;239.6;4;;;;;;;
;51038;7891125064076;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;59.9;1;;;;;;;
;51038;7891125181490;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1069.2;8;;;;;;;
;51038;7891136051003;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;3349.32;72;;;;;;;
;51038;7891149105564;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;662.9;120;;;;;;;
;51038;7891149840878;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1120.06;204;;;;;;;
;51038;7891991300841;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;233.32;52;;;;;;;
;51038;7891991301114;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;465.05;65;;;;;;;
;51038;7891991301138;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;177.24;26;;;;;;;
;51038;7893218000473;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2673.0;70;;;;;;;
;51038;7893218002002;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2203.3;27;;;;;;;
;51038;7893218002576;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;852.38;33;;;;;;;
;51038;7893218003375;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1199.29;17;;;;;;;
;51038;7893218003603;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2819.71;364;;;;;;;
;51038;7893218003610;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;543.87;72;;;;;;;
;51038;7893218003634;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;499.2;8;;;;;;;
;51038;7893218003726;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;59.9;1;;;;;;;
;51038;7893218003733;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;59.9;1;;;;;;;
;51038;7893218003757;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;45.89;2;;;;;;;
;51038;7893218003764;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;56.7;3;;;;;;;
;51038;7894900184037;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;50.56;7;;;;;;;
;51038;7894900184136;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;94.43;13;;;;;;;
;51038;7894900184235;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;14.38;2;;;;;;;
;51038;7894900184334;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;72.22;10;;;;;;;
;51038;7894900335040;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;60.39;11;;;;;;;
;51038;7894900335095;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;42.42;8;;;;;;;
;51038;7896002100014;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1389.61;107;;;;;;;
;51038;7896002109000;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;20.97;3;;;;;;;
;51038;7896002109017;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;58.48;2;;;;;;;
;51038;7896002110259;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;25.11;9;;;;;;;
;51038;7896002110419;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;46.52;8;;;;;;;
;51038;7896002110457;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;27.54;5;;;;;;;
;51038;7896002110471;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;44.63;7;;;;;;;
;51038;7896002110921;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;209.99;11;;;;;;;
;51038;7896002110983;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;123.18;20;;;;;;;
;51038;7896002111034;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;22.76;4;;;;;;;
;51038;7896002111508;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;64.69;11;;;;;;;
;51038;7896002111706;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;45.72;8;;;;;;;
;51038;7896002111713;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.5;5;;;;;;;
;51038;7896010004007;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;97.8;2;;;;;;;
;51038;7896010006322;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;84.8;2;;;;;;;
;51038;7896019302012;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;69.9;1;;;;;;;
;51038;7896022610005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;107.6;4;;;;;;;
;51038;7896023080487;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;17.99;1;;;;;;;
;51038;7896037916062;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;76.7;3;;;;;;;
;51038;7896037916123;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;314.46;9;;;;;;;
;51038;7896037918646;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;68.79;2;;;;;;;
;51038;7896037918738;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;128.39;4;;;;;;;
;51038;7896050200124;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1513.0;106;;;;;;;
;51038;7896050200865;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;37.99;1;;;;;;;
;51038;7896050200872;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;165.38;8;;;;;;;
;51038;7896051216001;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;59.6;4;;;;;;;
;51038;7896051236009;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;158.9;11;;;;;;;
;51038;7896072911244;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;153.4;6;;;;;;;
;51038;7896080001401;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;130.7;3;;;;;;;
;51038;7896273100058;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;99.5;5;;;;;;;
;51038;7896299101077;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;405.9;21;;;;;;;
;51038;7896299109721;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;61.89;2;;;;;;;
;51038;7896383700674;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;51.98;2;;;;;;;
;51038;7896383700681;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;255.1;9;;;;;;;
;51038;7896547501154;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;47.69;11;;;;;;;
;51038;7896547501178;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;132.7;30;;;;;;;
;51038;7896547501444;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;109.46;24;;;;;;;
;51038;7896685200063;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;112.4;6;;;;;;;
;51038;7896685200629;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;66.59;5;;;;;;;
;51038;7896685200797;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;102.3;7;;;;;;;
;51038;7896685200803;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;82.49;6;;;;;;;
;51038;7897110000432;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;158.06;13;;;;;;;
;51038;7897395000479;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;75.46;14;;;;;;;
;51038;7897395000509;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;213.65;35;;;;;;;
;51038;7897395001377;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;23.56;4;;;;;;;
;51038;7897395001407;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;153.71;29;;;;;;;
;51038;7897395001438;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;79.05;15;;;;;;;
;51038;7897395001469;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;41.42;8;;;;;;;
;51038;7897736407059;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;45.99;1;;;;;;;
;51038;7897877000065;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;159.7;3;;;;;;;
;51038;7897877000256;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;108.8;2;;;;;;;
;51038;7898172660107;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;134.1;9;;;;;;;
;51038;7898172660190;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;63.6;4;;;;;;;
;51038;7898172660817;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;199.6;40;;;;;;;
;51038;7898221854310;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;745.46;18;;;;;;;
;51038;7898255980337;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;189.8;2;;;;;;;
;51038;7898255980399;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;239.3;7;;;;;;;
;51038;7898255980436;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;64.8;2;;;;;;;
;51038;7898377661848;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;187.51;29;;;;;;;
;51038;7898377661954;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;99.7;3;;;;;;;
;51038;7898377661978;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;60.8;2;;;;;;;
;51038;7898377661992;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;28.9;1;;;;;;;
;51038;7898576190019;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;151.58;15;;;;;;;
;51038;7898605252985;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;157.72;28;;;;;;;
;51038;7898605253012;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;143.29;21;;;;;;;
;51038;7898605254163;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;217.58;42;;;;;;;
;51038;7898675310721;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;53.9;1;;;;;;;
;51038;7898929540645;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;172.38;3;;;;;;;
;51038;7898929540911;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;85.38;12;;;;;;;
;51038;7898929540928;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;45.24;6;;;;;;;
;51038;7898929540942;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;109.9;1;;;;;;;
;51038;7898929540966;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;334.4;6;;;;;;;
;51038;7898929541024;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;109.9;1;;;;;;;
;51038;7898929541130;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;338.34;46;;;;;;;
;51038;7898939469844;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.0;1;;;;;;;
;51038;7898942055836;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;359.31;119;;;;;;;
;51038;7898942055843;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;391.95;130;;;;;;;
;51038;7898942055850;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;496.25;163;;;;;;;
;51038;7898945131292;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;659.6;4;;;;;;;
;51038;7898994989202;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;38.9;1;;;;;;;
;51038;8410221110150;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;328.19;2;;;;;;;
;51038;7896002111898;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;41.33;7;;;;;;;
;51038;7898706420030;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;149.9;1;;;;;;;
;51038;7896037918745;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;83.98;2;;;;;;;
;51038;5900595004672;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;67.8;2;;;;;;;
;51038;7891991304252;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;867.28;207;;;;;;;
;51038;6001495062522;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;136.9;1;;;;;;;
;51038;7891141022814;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;53.75;7;;;;;;;
;51038;7891141023019;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;7.9;1;;;;;;;
;51038;7891141031717;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;37.95;5;;;;;;;
;51038;7896051215028;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;59.6;4;;;;;;;
;51038;7896072922370;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;50.7;3;;;;;;;
;51038;7896072922387;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;84.5;5;;;;;;;
;51038;7896356600161;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;269.77;9;;;;;;;
;51038;7896486100012;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;37.8;2;;;;;;;
;51038;7896494207444;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;79.6;4;;;;;;;
;51038;7898221852507;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;29.9;1;;;;;;;
;51038;7891141022852;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;84.11;11;;;;;;;
;51038;7896002111416;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;39.9;1;;;;;;;
;51038;7896051222163;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;174.9;11;;;;;;;
;51038;7896051225164;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;39.8;2;;;;;;;
;51038;7896072911824;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;19.9;1;;;;;;;
;51038;7896072902143;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;35.67;3;;;;;;;
;51038;7896086820013;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;259.8;2;;;;;;;
;51038;7896097722016;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;43.8;2;;;;;;;
;51038;7896072922417;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;100.69;5;;;;;;;
;51038;7897110000395;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;273.52;68;;;;;;;
;51038;7891136057005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;484.04;9;;;;;;;
;51038;7891046160116;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;203.2;8;;;;;;;
;51038;7896072902716;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;47.7;3;;;;;;;
;51038;7791560000236;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;366.4;6;;;;;;;
;51038;7891050000705;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;193.4;6;;;;;;;
;51038;7891050001702;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;156.5;5;;;;;;;
;51038;7896024100924;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;131.7;3;;;;;;;
;51038;7896051207108;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;15.9;1;;;;;;;
;51038;7891141032172;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;53.75;7;;;;;;;
;51038;7896336800833;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;35.8;2;;;;;;;
;51038;7896494207314;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2361.59;231;;;;;;;
;51038;7896494209615;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;367.5;36;;;;;;;
;51038;7896494208342;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;260.99;26;;;;;;;
;51038;7897736410660;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;158.9;11;;;;;;;
;51038;7898939469356;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;273.8;2;;;;;;;
;51038;7896547501260;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;19.16;4;;;;;;;
;51038;10082184103668;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;129.9;1;;;;;;;
;51038;7896266102007;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;61.78;4;;;;;;;
;51038;7896266101116;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;16.6;1;;;;;;;
;51038;7896266101109;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;141.28;9;;;;;;;
;51038;7898280625029;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;530.74;66;;;;;;;
;51038;7898280628266;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;375.75;45;;;;;;;
;51038;7897736410349;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;8.97;3;;;;;;;
;51038;7897736410387;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;29.9;10;;;;;;;
;51038;7897736410325;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;38.87;13;;;;;;;
;51038;7897736410653;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;8.97;3;;;;;;;
;51038;7897736410370;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;38.87;13;;;;;;;
;51038;7896002111911;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;158.76;9;;;;;;;
;51038;7896010006360;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;246.9;11;;;;;;;
;51038;7891121283006;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;69.9;1;;;;;;;
;51038;7898605255290;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;452.33;67;;;;;;;
;51038;5000291026814;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;129.9;1;;;;;;;
;51038;7893218003931;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;194.38;14;;;;;;;
;51038;8006063004759;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;274.3;7;;;;;;;
;51038;7891991304849;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;341.5;50;;;;;;;
;51038;8006063901911;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;259.6;4;;;;;;;
;51038;8006063901942;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;129.8;2;;;;;;;
;51038;8006063901959;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;299.6;4;;;;;;;
;51038;7894900336023;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;23.97;3;;;;;;;
;51038;7894900336009;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;15.98;2;;;;;;;
;51038;7894900336016;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;23.97;3;;;;;;;
;51038;7896266104070;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;241.36;24;;;;;;;
;51038;7897395001155;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;133.6;4;;;;;;;
;51038;7896072922943;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;4.39;1;;;;;;;
;51038;7896002111928;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;30.25;5;;;;;;;
;51038;7894900335170;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;65.28;12;;;;;;;
;51038;850003347653;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;159.9;1;;;;;;;
;51038;7894900336504;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;125.91;9;;;;;;;
;51038;7896336810733;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;114.3;7;;;;;;;
;51038;7896336810740;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;125.79;8;;;;;;;
;5102;50196364;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;899.4;6;;;;;;;
;5102;80432400395;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;277.8;2;;;;;;;
;5102;80432400432;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.9;1;;;;;;;
;5102;80686006077;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;99.89;1;;;;;;;
;5102;80686027638;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;619.49;5;;;;;;;
;5102;82184004364;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1364.0;10;;;;;;;
;5102;82184090510;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.8;2;;;;;;;
;5102;5000196003774;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;459.8;2;;;;;;;
;5102;5000265101042;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;91.8;2;;;;;;;
;5102;5000267013602;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;489.5;5;;;;;;;
;5102;5000267014005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;279.6;4;;;;;;;
;5102;5000267024011;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;595.4;6;;;;;;;
;5102;5000267116310;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;539.8;2;;;;;;;
